text,rating,label3,label5,lang
TOO TIGHT — A LITTLE TIGHT AROUND MY NECK. WOULD BE MORE COMFORTABLE IF IT WAS ABOUT AN HALF INCH LARGER.,3.0,1,2,en
"Five Stars — Great Smelling soap, and safe for the whole family. There is no harsh chemicals like in other soaps.",5.0,2,4,en
Five Stars — All I can say is that I LOVE this product,5.0,2,4,en
"Lovely product. — Love almond oil for the skin. Very versatile, can use on face as well. Nice pump container, get the right amount each time.",5.0,2,4,en
Great product for all.! — Ordered this for my 13 year old niece. She is in that stage where she wants to shave her legs and cries every time her mom does wax for her upper lip. I have the silk n go but didn’t want to spend that much on a machine if I didn’t have to. I did a lot of researched and. And across this. I loved that it comes with goggles as safety is important. One thing I liked about it as I had to test it myself to see if it works is rush you don’t always have to press the button you just move to another area. It has the levels and she can start low and work her way up. And you can smell the hair burning which means it is working. It doesn’t sting or hurt like wax so I am sure she is going to be relieved and it for sure beats the over 1k for 10 times that I have went and done in my arms before and paid the money and they still grew back and I would come home after the session like a spotted cheetah. I will upset one I give it to her for her birthday and she tries it out but I am sure she is going to be happy she doesn’t have to wax as my sister is anti shaving :),5.0,2,4,en
"Not quite as it was pictured — The description states this is a high quality women's wig and the picture seems to show that as well. The blonde wig that I received is not what I expected, based on the listing. The hair quality was okay - although not quite as realistic as the picture. The wig was adjustable and felt okay while I was wearing it. However, there was not any way that I could arrange the wig that the weave of the skull cap did not show. So, the only way that I could wear this wig was with a hat, scarf, or headband. I was not expecting as high of a quality as the listing indicates, but I was expecting to be able to wear it by itself. I am disappointed.<br /><br />I received this item free in exchange for using it and providing my honest, unbiased feedback. The price I paid had no bearing on my review, as I have no relationship to the seller and I never guarantee a good review.",2.0,0,1,en
Wonderful — I have fine hair. Silky. Nice to look at and touch. Pain in the A to keep Up. This works well in a nautilus bun for me.,5.0,2,4,en
It works! — This does work but you gotta follow the instructions properly! It wont show any results immediately but over time I saw lots of dead skin shedding which was gross but also satisfying.,4.0,2,3,en
Two Stars — Doesn't stay on the wall and the light died after about 1 month,2.0,0,1,en
"Great travel size! — I really love this fragrance and the unique fun packaging on the larger item. And was pleasantly surprised that even though this is a smaller travel size, the clever fun packaging is also part of this product as well.",5.0,2,4,en
"Cremo is great, but different — I note some of the negative reviews here with interest. I am not sure that they are written in good faith, but on the assumption that they are, one complaint that I can relate to is that Cremo does not lather and that it does not shave as well as some other shaving soaps and creams. I initially had a similar reaction when I first started to use Cremo but that changed with experience, as I relate below.<br /><br />I have to feel that these negative reviews are probably due to the user not knowing how to work with the product and not knowing what to expect. Cremo is not a high lathering (or even much of a low lathering) cream. If used correctly (or even incorrectly for that matter) you will definitely not get a nice white Barbasol cloud of foam on your face. What you will get is a very light, essentially transparent, coating of highly slick lubricant. And that is the other thing: with Cremo you need to use a lot (I mean a lot) of water. In fact you need to use a ratio of something like 20:1 water to product. The more water, the better, even if you think you are using so much that you are essentially washing the product off your face (you aren't). This stuff is very highly concentrated.<br /><br />As stated above, I am somewhat sympathetic to the negative reviews since it took me a while to warm up to Cremo",5.0,2,4,en
Half of it spilled in packaging — I received the product with half of it spilled in the packaging. I cannot return due to product specifications. Not pleased!,1.0,0,0,en
AWESOME — Perfect! In love with it and worth the money!,5.0,2,4,en
"Love this hair brush! — Love this brush! It detangles just as it says, does not pull the hair out. Happy with my purchase (giving the other brush to my 5 year old granddaughter!",5.0,2,4,en
it works perfect. — I bought this because I needed a stick to depot my eyeshadows into a z palette. it works perfect.,5.0,2,4,en
good — nice for baby shower or bridal shower giveaway. good size for travelling as well.,4.0,2,3,en
"Amazing results!! Your curls / curl pattern will pop!! — After my first wash and go, I was completely in love with my curls. Finally a product that I can rely on.",5.0,2,4,en
"Not amazing. It does not smell exactly like a fire ... — Not amazing. It does not smell exactly like a fire or chestnuts. Its really sweet too. Still a really good sent, but not what i was expecting. I will not buy the full bottle.",3.0,1,2,en
Bigger then expected — I bought this as a gift so I won't be able to try it out. But it arrived sooner then estimated and it's much bigger then I thought it was going to be. I read quite a few reviews complaining it was a small bottle but I think it's a good amount especially for the price. I can't complain!,5.0,2,4,en
I don't even know — I liked the hair thats why I bought it but its very hard to pull through the hair when you are crocheting it in. And it messes up the style of the locs. Dont think I'll buy it again. I don't know why they make it so hard for the hair to come through the braids on your head,2.0,0,1,en
"Don't like the color — The texture of the lipstick is fine, but the color is not good on me at all. This is the problem with buying online, and is my own fault. I will only purchase a known color online in the future.",1.0,0,0,en
